Med_Name,Med_Kind,Med_Plc,Med_Remark
短肽型肠内营养剂, [口服散剂;口服液体剂],浙江省,备注：◇；限以下适应证之一有营养风险的重症患者：①摄食不能或禁忌；②短肠综合症，急性重症胰腺炎；③恶性肿瘤伴恶液质或大手术后禁食；④大面积烧伤。

环孢素, [注射剂],浙江省,备注：

聚乙二醇干扰素α-2a[α-2b], [注射剂],浙江省,备注：乙型肝炎：限传染病专科、副高以上职称，按《乙型肝炎治疗指南》使用，总疗程不超过12个月。丙型肝炎治疗方案及用法、用量按《丙型肝炎防治指南》执行。

氟达拉滨, [注射剂],浙江省,备注：限三级综合或统筹地区最高等级医疗机构或肿瘤专科医院二线用药

伊立替康, [注射剂],浙江省,备注：限二线用药，且限三级综合或统筹地区最高等级医疗机构或肿瘤专科医院使用药

重组人粒细胞集落刺激因子, [注射剂],浙江省,备注：限白细胞低于2000/μl或粒细胞低于1000/μl或工伤保险。

转化糖, [注射剂],浙江省,备注：限以下情形之一出现胰岛素抵抗的患者：①严重创伤或休克病人；②严重烧伤；③重大手术后应激状态；④患糖尿病病人重症抢救时。

人免疫球蛋白, [注射剂],浙江省,"备注：限先天或后天性免疫球蛋白低下症伴严重感染者（需附6个月内免疫球蛋白检查报告）或免疫性血小板减少性紫癜经其它治疗无效且血小板低于 20,000/μl，并严重出血危及生命或需急诊手术治疗或川畸病。"

紫雪（颗粒、胶囊）, ,浙江省,备注：限高热或意识障碍。

健脾益肾颗粒, ,浙江省,备注：限恶性肿瘤放疗或化疗辅助用药且伴血象指标低下或伴免疫功能低下。

贞芪扶正颗粒（胶囊、片）, ,浙江省,备注：限恶性肿瘤放疗或化疗辅助用药。

胆益宁片, ,浙江省,备注：

薄荷止痒酊, ,浙江省,备注：△

弹性酶, [口服常释剂型],浙江省,备注：

多糖铁复合物, [口服常释剂型],浙江省,备注：

司帕沙星, [口服常释剂型],浙江省,备注：限二线抗菌药物用药。

头孢哌酮, [注射剂],浙江省,备注：限二线抗菌药物用药。

呋布西林, [注射剂],浙江省,备注：

西索米星, [注射剂],浙江省,备注：

二氟尼柳, [口服常释剂型],浙江省,备注：

雷公藤内酯, [软膏剂],浙江省,备注：

格列齐特(Ⅱ), [口服常释剂型],浙江省,备注：

氨磷汀, [注射剂],浙江省,备注：

伊达比星, [注射剂],浙江省,备注：限二线用药

汉防己甲素, [口服常释剂型],浙江省,备注：

普鲁卡因肾上腺素, [注射剂],浙江省,备注：

复方曲马多, [口服常释剂型],浙江省,备注：

芦丁, [口服常释剂型],浙江省,备注：

复方氨基酸（8-11）, [口服常释剂型],浙江省,备注：限慢性肝病或慢性肾病。

碳酸钙维生素D3, [咀嚼片],浙江省,备注：△

葡萄糖酸锌, [口服常释剂型],浙江省,备注：△

米卡芬净, [注射剂],浙江省,备注：限重度感染患者的三线抗菌药物用药或工伤保险。

双氯芬酸二乙胺, [软膏剂凝胶剂],浙江省,备注：限急性慢性肌肉，软组织或关节疼痛或限工伤保险

舒巴坦, [注射剂],浙江省,备注：限二线抗菌药物用药。

替卡西林克拉维酸, [注射剂],浙江省,备注：限二线抗菌药物用药。

头孢替安, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

头孢克肟, [口服常释剂型;颗粒剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳或序贯治疗。

头孢他啶, [注射剂],浙江省,备注：限二线抗菌药物用药。

头孢吡肟, [注射剂],浙江省,备注：限三线抗菌药物用药。

头孢匹罗, [注射剂],浙江省,备注：限三线抗菌药物用药。

比阿培南, [注射剂],浙江省,备注：限三线抗菌药物用药。

法罗培南, [口服常释剂型],浙江省,备注：限三线抗菌药物用药。

帕尼培南倍他米隆, [注射剂],浙江省,备注：限三线抗菌药物用药。

替考拉宁, [注射剂],浙江省,备注：限三线抗菌药物用药。

万古霉素, [注射剂],浙江省,备注：限三线抗菌药物用药。

夫西地酸, [注射剂],浙江省,备注：限二线抗菌药物用药。

莫西沙星, [注射剂],浙江省,备注：限二线抗菌药物用药。

甲硝唑, [口服常释剂型],浙江省,备注：△

奥硝唑, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

氟康唑, [注射剂],浙江省,备注：限系统真菌感染。

两性霉素B, [注射剂],浙江省,备注：限二线抗菌药物用药。

恩夫韦肽, [注射剂],浙江省,备注：限艾滋病病毒感染

金刚乙胺, [口服常释剂型;口服液体剂;颗粒剂],浙江省,备注：限儿童

注射用丹参, ,江苏省,备注：

心脉隆注射液, ,江苏省,备注：

渴络欣胶囊, ,江苏省,备注：

阿胶补血口服液, ,江苏省,备注：

六味地黄软胶囊(滴丸), ,江苏省,备注：

注射用益气复脉（冻干）, ,江苏省,备注：

补肾健脾口服液, ,江苏省,备注：

复方活脑舒胶囊, ,江苏省,备注：

黄芪精, ,江苏省,备注：

酪酸梭菌活菌制剂, [口服常释剂型;口服散剂],浙江省,备注：限菌群失调。

塞曲司特, [口服常释剂型],浙江省,备注：

愈酚待因, [口服液体剂],浙江省,备注：

尿囊素铝, [口服常释剂型;颗粒剂],浙江省,备注：△

屈他维林, [注射剂],浙江省,备注：

藻酸双酯钠, [口服常释剂型],浙江省,备注：

复方噻吗洛尔, [滴眼剂],浙江省,备注：△

复方碘苷, [眼膏剂],浙江省,备注：

复方薄荷脑, [吸入剂],浙江省,备注：

复方氯解磷定, [注射剂],浙江省,备注：

双唑泰, [栓剂],浙江省,备注：△

复方磺胺嘧啶, [口服常释剂型],浙江省,备注：

聚肌胞, [注射剂],浙江省,备注：每个疗程不超过2mg×26支；每年结算年度使用不超过2个疗程。

卡介菌多糖、核酸制剂, [注射剂],浙江省,备注：限慢性支气管炎，慢性过敏性疾病，哮喘。

地氯雷他定, [口服常释剂型],浙江省,备注：

复方别嘌醇, [口服常释剂型],浙江省,备注：

芬太尼, [贴剂],浙江省,备注：限晚期癌痛，其它镇痛药不能口服或不能耐受的慢性疼痛。

罗格列酮, [口服常释剂型],浙江省,备注：限内分泌专科或专科医生，全科医生。

降钙素, [吸入剂],浙江省,备注：限骨恶性肿瘤，恶性肿瘤骨转移，严重骨质疏松症伴剧烈疼痛，高钙血症，变形性骨炎；或工伤保险

阿仑膦酸钠, [口服常释剂型],浙江省,"备注：限工伤保险或骨质疏松症,骨恶性肿瘤，恶性肿瘤骨转移。"

他克莫司, [口服常释剂型],浙江省,"备注：限器官移植后抗排异,严重自身免疫性疾病,工伤保险。"

依达拉奉, [注射剂],浙江省,备注：限二级及以上医疗机构，或雷诺氏病，工伤保险

奥曲肽[8肽], [注射剂],浙江省,备注：限急性胰腺炎，胰瘘，胃肠瘘，胆瘘，肠梗阻，胃肠内分泌肿瘤，食管或胃底静脉破裂出血或胃肠道大出血。

生长抑素[14肽], [注射剂],浙江省,备注：限急性胰腺炎，胰瘘，胃肠瘘，胆瘘，肠梗阻，胃肠内分泌肿瘤，食管或胃底静脉破裂出血或胃肠道大出血。

氯沙坦钾, [口服常释剂型],浙江省,备注：限非限定支付的抗高血压药无效或不能耐受病人，心力衰竭，急性心肌梗塞，急性缺血性脑梗塞，慢性肾病。

三磷酸腺苷, [注射剂],浙江省,备注：限急救或心肌炎，心肌炎后遗症，线粒体病。

人纤维蛋白原, [注射剂],浙江省,备注：限低纤维蛋白原血症或急性大出血的抢救。

重组人红细胞生成素（重组人促红素）, [注射剂],浙江省,"备注：限以下适应证之一的严重贫血:①肾源性贫血，纯红细胞再障,血色素低于8g/dl可以开始使用，并按月复查，维持治疗不超过11g/dl；②急性再生障碍性贫血,骨髓增生异常综合征，血色素低于6g/dl可以开始使用，并按月复查，维持治疗不超过8g/dl;③重大手术围手术期病人,血色素低于8g/dl。"

门冬氨酸钾镁, [口服常释剂型],浙江省,备注：限心肌炎后遗症，慢性心功能不全，肝硬化，肝性脑病。

羟乙基淀粉, [注射剂],浙江省,备注：限休克抢救，脑梗塞急性期，大手术扩容治疗

安替可胶囊, ,浙江省,备注：限消化系统恶性肿瘤，肺癌。

康莱特软胶囊, ,浙江省,备注：限肺癌等恶性肿瘤。

虫草菌发酵制剂, ,浙江省,备注：限器官移植后抗排异，脏器衰竭，慢性肾病，COPD，支气管哮喘，肺纤维化或免疫功能低下。

阿莫西林克拉维酸, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

阿莫西林舒巴坦, [注射剂],浙江省,备注：限二线抗菌药物用药。

哌拉西林舒巴坦, [注射剂],浙江省,备注：限二线抗菌药物用药。

头孢硫脒, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

头孢噻肟, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

头孢曲松, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

头孢哌酮舒巴坦, [注射剂],浙江省,备注：限二线抗菌药物用药。

头孢唑肟, [注射剂],浙江省,备注：限二线抗菌药物用药。

奈替米星, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

氨曲南, [注射剂],浙江省,备注：限二线抗菌药物用药。

多粘菌素B（多粘菌素）, [注射剂],浙江省,备注：限三线抗菌药物用药。

氟罗沙星, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

吉米沙星, [口服常释剂型],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

洛美沙星, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

左奥硝唑, [注射剂],浙江省,备注：限使用非限定支付的同类药物疗效不可靠或非限定支付抗菌药物疗效不佳。

伏立康唑, [口服常释剂型],浙江省,备注：限三线抗菌药物用药。

伏立康唑, [口服液体剂],浙江省,备注：限儿童或吞咽困难者的重症真菌感染三线抗菌药物用药。

伊曲康唑, [口服液体剂],浙江省,备注：限儿童或吞咽困难者的重症真菌感染三线抗菌药物用药。

除翳明目片, ,浙江省,备注：

清肝颗粒（片）, ,浙江省,备注：

黄疸茵陈颗粒, ,浙江省,备注：

复方鱼腥草合剂（颗粒）, ,浙江省,备注：

清热灵颗粒, ,浙江省,备注：

纯阳正气丸, ,浙江省,备注：

麻杏甘石软胶囊, ,浙江省,备注：

芙朴感冒胶囊（颗粒）, ,浙江省,备注：

清胃黄连片, ,浙江省,备注：

午时茶颗粒, ,浙江省,备注：

复方蛇胆川贝散, ,浙江省,备注：

五子衍宗丸（软胶囊）, ,浙江省,备注：

心痛宁喷雾剂, ,浙江省,备注：

琥珀多寐丸, ,浙江省,备注：

复方海蛇胶囊, ,浙江省,备注：限阿尔茨海默病或血管性痴呆。

牛黄清脑开窍丸, ,浙江省,"备注：限危重症急救抢救,高热伴精神或意识障碍。"

川贝枇杷糖浆, ,浙江省,备注：

法半夏枇杷膏, ,浙江省,备注：

银杏露, ,浙江省,备注：

无比山药丸, ,浙江省,备注：

六味木香胶囊, ,浙江省,备注：

沉香化气胶囊, ,浙江省,备注：

复方三七胶囊, ,浙江省,备注：

百宝丹, ,浙江省,备注：

恒古骨伤愈合剂, ,浙江省,备注：

复方益母草流浸膏, ,浙江省,备注：

障翳散, ,浙江省,备注：

叶下珠胶囊（片）, ,浙江省,备注：

肝康宁片, ,浙江省,备注：

银黄清肺胶囊, ,浙江省,备注：

姜枣祛寒冲剂, ,浙江省,备注：

葫芦素片, ,浙江省,备注：

脏连丸, ,浙江省,备注：

复方穿心莲片, ,浙江省,备注：

克痢痧胶囊, ,浙江省,备注：

复方野菊感冒颗粒, ,浙江省,备注：

润肠丸, ,浙江省,备注：

黄连胶囊, ,浙江省,备注：

辟瘟片, ,浙江省,备注：

百合固金口服液, ,浙江省,备注：

特比萘芬, [口服常释剂型],浙江省,备注：△

阿德福韦酯, [口服常释剂型],浙江省,备注：限活动性肝炎

替比夫定, [口服常释剂型],浙江省,备注：限活动性肝炎

利奈唑胺, [口服常释剂型],浙江省,备注：限三线抗菌药物用药。

阿苯达唑, [口服常释剂型],浙江省,备注：△

哌嗪, [口服常释剂型],浙江省,备注：△

脂肪乳氨基酸葡萄糖, [注射剂],浙江省,备注：限以下适应证之一的小肠功能缺失患者：①胃肠瘘或短肠综合征；②肠道广泛炎性疾病(IBD)；③大面积烧伤或严重创伤；④脏器功能衰竭；⑤各种大手术后禁食。

法舒地尔, [注射剂],浙江省,备注：限蛛网膜下腔出血后患者在三级医院或统筹地区最高等级医疗机构使用

阿替普酶, [注射剂],浙江省,备注：限急性心肌梗死发病12小时内或脑梗死，大面积肺梗塞发病14天内溶栓治疗

果糖, [注射剂],浙江省,备注：限以下情形之一出现胰岛素抵抗的患者：①严重创伤或休克病人；②严重烧伤；③重大手术后应激状态；④糖尿病病人重症抢救时。

艾迪注射液, ,浙江省,备注：限消化系统恶性肿瘤，肺癌。

生血宝合剂（颗粒）, ,浙江省,备注：限恶性肿瘤放疗或化疗辅助用药且伴血象指标低下。

益血生胶囊, ,浙江省,备注：△；限再生障碍性贫血或白细胞减少症。

三妙丸, ,浙江省,备注：

强肾片, ,浙江省,备注：限慢性肾炎，慢性肾盂肾炎。

石淋通冲剂, ,浙江省,备注：

消瘰夏枯草膏, ,浙江省,备注：

珍黄丸, ,浙江省,备注：

丹香冠心注射液, ,浙江省,备注：

昆明山海棠片, ,浙江省,备注：

黄芪精, ,浙江省,备注：

奥沙拉秦, [口服常释剂型],浙江省,备注：

5-氨基水杨酸, [口服常释剂型],浙江省,备注：

尼索地平, [口服常释剂型;缓释控释剂型],浙江省,备注：

苯丙哌林, [口服常释剂型;颗粒剂],浙江省,备注：

复方牛胎肝提取物, [口服常释剂型],浙江省,备注：

丙谷胺, [口服常释剂型],浙江省,备注：

L-谷氨酰胺呱仑酸钠, [颗粒剂],浙江省,备注：

氨碘肽, [滴眼剂],浙江省,备注：

四环素泼尼松, [眼膏剂],浙江省,备注：

西地碘, [口服常释剂型],浙江省,备注：△
