Med_Name,Med_Kind,Med_Plc
安替可胶囊, ,北京

虫草菌发酵制剂, ,北京

金水宝胶囊（片）, ,北京

黄芪注射剂, ,北京

维生素E, [口服常释剂型],北京

复方氯解磷定, [注射剂],北京

复方甘草酸单铵, [注射剂],北京

穿琥宁, [注射剂],北京

西甲硅油, [乳剂],北京

特非那定, [口服常释剂型],北京

阿司咪唑, [口服常释剂型],北京

乳酸菌素, [口服常释剂型],北京

肥儿丸, ,北京

乳核内消液, ,北京

八宝坤顺丸, ,北京

安神健脑液, ,北京

加味保和丸, ,北京

维酶素, [口服常释剂型],北京

胱氨酸, [口服常释剂型],北京

曲吡那敏, [注射剂],北京

芦丁, [口服常释剂型],北京

阿托品异丙嗪, [注射剂],北京

医痫丸, ,北京

坤宝丸, ,北京

九味镇心颗粒, ,北京

九气拈痛丸, ,北京

乳酸钠葡萄糖, [注射剂],北京

吡诺克辛, [滴眼剂],北京

枯草杆菌活菌制剂, [口服常释剂型],北京

兔抗人胸腺细胞免疫球蛋白, [注射剂],北京

蛹油a-亚麻酸乙酯, [口服常释剂型],北京

聚维酮碘, [凝胶剂],北京

苯乙双胍, [口服常释剂型],北京

交沙霉素, [口服常释剂型],北京

维D2果糖酸钙, [注射剂],北京

酚氨咖敏, [口服常释剂型],北京

复方蛋氨酸胆碱, [口服常释剂型],北京

氯霉素玻璃酸钠, [滴眼剂],北京

炔雌醇环丙孕酮, [口服常释剂型],北京

巴利昔单抗, [注射剂],北京

乙酰谷酰胺, [注射剂],北京

匹伐他汀, [口服常释剂型],北京

甲硝唑维B6, [口服常释剂型],北京

环酯红霉素, [口服常释剂型],北京

葡萄糖酸锌, [口服常释剂型],北京

羟甲烟胺, [口服常释剂型],北京

冠心安口服液, ,北京

心灵丸, ,北京

寒痛乐熨剂, ,北京

肾骨胶囊, ,北京

无极膏, ,北京

千山活血膏, ,北京

磁朱丸, ,北京

铁笛丸(口服液), ,北京

小儿退热口服液, ,北京

赛金化毒散, ,北京

胆乐片(胶囊), ,北京

解郁安神颗粒, ,北京

正骨紫金丸, ,北京

防参止痒颗粒, ,北京

皮肤病血毒丸, ,北京

辛芳鼻炎胶囊, ,北京

咽速康气雾剂, ,北京

蜂胶口腔膜, ,北京

周氏回生丸, ,北京

复方大青叶合剂, ,北京

复方鱼腥草颗粒, ,北京

鸡骨草肝炎颗粒, ,北京

羚翘解毒丸(片、颗粒), ,北京

栀子金花丸, ,北京

久芝清心丸, ,北京

肠泰合剂, ,北京

当归丸, ,北京

五子衍宗丸(口服液), ,北京

十全大补丸, ,北京

生血丸, ,北京

复方鲜竹沥液, ,北京

感冒胶囊, ,北京

羚羊感冒片, ,北京

复方芦荟胶囊, ,北京

复方羊角颗粒, ,北京

洋参保肺丸, ,北京

强肾片, ,北京

愈三消胶囊, ,北京

河车大造丸(胶囊), ,北京

慢肾宝合剂, ,北京

眼氨肽, [滴眼剂],上海

洛度沙胺, [滴眼剂],上海

双分伪麻/美扑伪麻片, [片剂],上海

樟脑薄荷柳酯(必舒膏), [软膏剂],上海

水杨酸苯酚, [贴剂],上海

曲安奈德新霉素, [贴剂],上海

愈创蓝油烃, [软膏剂],上海

复方水杨酸甲酯苯海拉明, [喷雾剂],上海

丁丙诺啡, [注射剂],上海

依托芬那酯, [软膏剂],上海

活性钙, [口服常释剂型],上海

天花粉, [注射剂],上海

复方氨肽素, [口服常释剂型],上海

硝酸咪康唑, [外用散剂],上海

复方次没食子酸铋, [栓剂],上海

重组牛碱性成纤维细胞生长因子, [喷雾剂],上海

吲哚美辛呋喃唑酮, [栓剂],上海

美辛唑酮红古豆醇酯, [栓剂],上海

酚氨咖敏（克感敏）, [口服常释剂型],上海

β-胡萝卜素, [口服常释剂型],上海

复方羊角颗粒, ,上海

一捻金[指:散剂], ,上海

伤痛酊, ,上海

芪麝丸, ,上海

蟹黄肤宁软膏, ,上海

滴通鼻炎水, ,上海

百蕊片, ,上海

妇科养荣丸, ,上海

乌鸡丸, ,上海

宝珍膏, ,上海

清喉利咽颗粒, ,上海

野木瓜注射液, ,上海

辣椒风湿膏药, ,上海

独一味软胶囊, ,上海

白癜风胶囊, ,上海

鼻通滴鼻剂, ,上海

母乳多颗粒, ,上海

龙荟丸, ,上海

复方草珊瑚含片, ,上海

伤湿止痛膏, ,上海

维生素AD, [口服液体剂],上海

呋喃硫胺, [口服常释剂型],上海

培氟沙星, [注射剂],上海

卡那霉素, [注射剂],上海

加替沙星, [口服常释剂型],上海

左旋咪唑, [口服常释剂型],上海

去羟肌苷, [口服常释剂型],上海

天麻素, [注射液],上海

三唑仑, [口服常释剂型],上海

特非那定, [口服常释剂型],上海

核酪, [糖浆剂],上海

头孢哌酮, [注射剂],上海

乙酰麦迪霉素, [颗粒剂],上海

加替沙星, [注射剂],上海

阿西美辛, [缓释控释剂型],上海

贝诺酯, [口服常释剂型],上海

乌洛托品, [口服常释剂型],上海

匹莫林, [口服常释剂型],上海

粉尘螨, [注射剂],上海

安钠咖, [注射剂],上海

细辛脑, [口服常释剂型],上海

复方倍他米松, [注射剂],上海

依普黄酮, [口服常释剂型],上海

靛玉红, [口服常释剂型],上海

卡介菌多糖核酸, [注射剂],上海

醒消丸, ,上海

柘木糖浆, ,上海

舒康凝胶剂, ,上海

四制香附丸, ,上海

益母草(含鲜益母草)胶囊, ,上海

丹灯通脑软胶囊, ,上海

复方氨基酸(18AA-N), [注射剂],上海

维胺酯, [口服常释剂型],上海

注射用培美曲塞二钠, [冻干粉针],上海

重组人II型肿瘤坏死因子受体－抗体融合蛋白, [注射剂],上海

枫苓合剂, ,上海

"""洁尔阴""泡腾片", ,上海

肤阴洁, ,上海

经带宁胶囊, ,上海

脉血康片, ,上海

十香定痛丸, ,北京

宝咳宁颗粒, ,北京

羚羊清肺丸(散), ,北京

阿莫西林克拉维酸, [注射剂],北京

降钙素, [注射剂],北京

替尼泊苷, [注射剂],北京

溴米因, [注射剂],北京

替米沙坦, [口服常释剂型],北京

米索前列醇, [口服常释剂型],北京

人纤维蛋白原, [注射剂],北京

局方至宝丸, ,北京

小儿肺热咳喘口服液, ,北京

金果饮, ,北京

吡格列酮, [口服常释剂型],北京

长春碱, [注射剂],北京

福莫特罗, [吸入剂],北京

奥曲肽[8肽], [注射剂],北京

缬沙坦, [口服常释剂型],北京

[重组]人粒细胞集落刺激因子, [注射剂],北京

普伐他汀, [口服常释剂型],北京

生血宝颗粒（合剂）, ,北京

金龙胶囊, ,北京

消癌平注射剂, ,北京

紫龙金片, ,北京

比沙可啶, [口服常释剂型],上海

甘草甜素, [口服常释剂型],上海

气管炎菌苗, [注射剂],上海

缓解消化道不适症状的复方OTC制剂, ,上海

氯沙坦钾氢氯噻嗪, [口服常释剂型],上海

甲地高辛, [口服常释剂型],上海

复方硼砂漱口, [口服常释剂型],上海

华蟾素片（胶囊）, ,北京

鸦胆子油乳注射剂, ,北京

复方皂矾丸, ,北京

肝炎灵, [注射剂],上海

枸橼酸铋雷尼替丁, [口服常释剂型],上海

溴米因, [注射剂],上海

复方硫酸双肼屈嗪, [口服常释剂型],上海

莫索尼定, [口服常释剂型],上海

复方硝酸咪康唑, [软膏剂],上海

十滴水软胶囊, ,上海

藿香正气滴丸, ,上海

午时茶颗粒, ,上海

舒秘胶囊, ,上海

桑麻丸, ,上海

当归丸, ,上海

复方五味子糖浆, ,上海

珍合灵片, ,上海

百合固金口服液, ,上海

安宫牛黄胶囊, ,上海

百咳静糖浆, ,上海

羚羊感冒片, ,上海

板蓝根茶, ,上海

玉枢丹, ,上海

补肾强身胶囊, ,上海

四物合剂, ,上海

荣心丸, ,上海

强肝液, ,上海

川贝枇杷糖浆, ,上海

鲜竹沥(淡竹沥), ,上海

铋镁碳酸氢钠片, [片剂],上海

复方甘草麻黄碱片, [片剂],上海

抗淋巴细胞球蛋白, [注射剂],上海

复方地塞米松, [软膏剂],上海

水杨酸苯酚, [软膏剂],上海

复方维A酸凝胶, [凝胶剂],上海

核酪, [注射剂],上海

普鲁卡因肾上腺素, [注射剂],上海

酮洛芬, [口服常释剂型],上海

呋喃硫胺, [注射剂],上海

帕珠沙星, [注射剂],上海

抗乙型肝炎免疫球蛋白, [注射剂],上海

复方曲安奈德, [软膏剂],上海

林可霉素利多卡因, [凝胶剂],上海

强力碘, [溶液剂],上海

积雪苷, [口服常释剂型],上海

阿片酊, [口服液体剂],上海

卡巴胆碱, [注射剂],上海

感冒灵, [口服常释剂型],上海

复方芦丁, [口服常释剂型],上海

依诺沙星, [口服常释剂型],上海

灰黄霉素, [口服常释剂型],上海

利托那韦, [口服常释剂型],上海

氟西泮, [口服常释剂型],上海

舍雷肽酶, [口服常释剂型],上海

复方长效氨茶碱, [口服常释剂型],上海

阿桔片, [口服常释剂型],上海

敌咳, [糖浆剂],上海

三磷酸腺苷辅酶胰岛素, [注射剂],上海

甲苯磺丁脲, [口服常释剂型],上海

阿司咪唑, [口服常释剂型],上海

双氯芬酸〔钠盐、二乙胺盐〕, [凝胶剂],上海

阿糖腺苷, [注射剂],上海

组织胺人免疫球蛋白, [注射剂],上海

复方氯喘, [口服常释剂型],上海

愈美甲麻敏, [糖浆剂],上海

信宁咳, [糖浆剂],上海

复方八维甲睾酮, [口服常释剂型],上海

苯乙双胍, [口服常释剂型],上海

"复方氨基酸[18F,18(18AA- Ⅱ),18B]", [注射剂],上海

羚贝止咳糖浆, ,上海

四君子合剂, ,上海

肠泰合剂, ,上海

福多司坦, [口服常释剂型（片剂、胶囊剂）],上海

多酶片, [口服常释剂型],上海

多烯酸乙酯, [口服常释剂型],上海

氨力农, [注射剂],上海

复方卡托普利, [口服常释剂型],上海

西地碘, [口服常释剂型],上海

复方桔梗麻黄碱糖浆, [糖浆剂],上海

复方甘铋镁片, [片剂],上海

猴头菌片, ,上海

党参养荣丸, ,上海

福多司坦, [颗粒剂],上海

酪酸梭菌活菌, [口服常释剂型],上海

阿普林定, [口服常释剂型],上海

奥美沙坦酯片, [片剂],上海

薄荷桉油含片Ⅱ, [口服常释剂型],上海

酞丁胺, [滴眼剂],上海

复方麻黄碱糖浆, [糖浆剂],上海

胸腺肽, [注射剂],上海

转移因子, [注射剂],上海

痔血胶囊, ,上海

蟾乌巴布膏, ,上海

去腐生肌散, ,上海

保妇康泡沫剂, ,上海

沉香化气丸, ,上海

复方当归注射液, ,上海

正清风痛宁缓释片, ,上海

昆明山海棠片, ,上海

绞股蓝总苷分散片, ,上海

济生桔核丸(桔核丸), ,上海

痔宁片, ,上海

复方消痔栓, ,上海

六神软膏, ,上海

康妇灵胶囊, ,上海

山海丹颗粒, ,上海

丹香冠心注射液, ,上海

三妙丸, ,上海

京万红, ,上海

喉疾灵胶囊, ,上海

余麦口咽合剂, ,上海

胆清胶囊, ,上海

利肝康片, ,上海

合成鱼腥草素片, ,上海

复方岩白菜素片, ,上海

熊胆胶囊, ,上海

半夏糖浆, ,上海

小青龙口服液, ,上海

溃疡宁胶囊, ,上海

玉屏风口服液, ,上海

西瓜霜润喉片, ,上海

胆乐胶囊, ,上海

肝达片, ,上海

清热灵颗粒, ,上海

复方鱼腥草片, ,上海

桔贝半夏颗粒, ,上海

仲景胃灵片, ,上海

小青龙合剂, ,上海

戊己丸, ,上海

替米沙坦氢氯噻嗪胶囊, [胶囊剂],上海

厄贝沙坦氢氯噻嗪, [口服常释剂型],上海

富马酸酮替芬, [滴鼻剂],上海

氨肽碘, [滴眼剂],上海

吡诺克辛(白内停), [滴眼剂],上海

五肽胃泌素, [注射剂],上海

氯己定, [栓剂],上海

复方苯佐卡因, [软膏剂],上海

外用盐酸氨酮戊酸散, [散剂（外用）],上海

复方愈创蓝油烃, [软膏剂],上海

丁丙诺啡, [舌下片],上海

溶菌酶含片, [含片剂],上海

氨肽碘, [注射剂],上海

玻璃酸酶(透明质酸酶), [注射剂],上海

车前番泄复合颗粒, [颗粒剂],上海

重组人干扰素α－2b, [阴道泡腾胶囊],上海

复方克霉唑, [软膏剂],上海

硫磺软膏, [软膏剂],上海

外用冻干重组人酸性成纤维细胞生长因子, [粉针剂(外用)],上海

积雪苷, [软膏剂],上海

清热解毒软胶囊, ,上海

穿琥宁注射液, ,上海

小建中合剂, ,上海

熊胆丸, ,上海

脏连丸, ,上海

纯阳正气丸(暑湿正气丸), ,上海

行军散, ,上海

更衣胶囊, ,上海

麻仁软胶囊, ,上海

麦味地黄口服液, ,上海

生脉片(党参方), ,上海

唐草片, ,上海

水线和胃颗粒, ,上海

安中片, ,上海

银翘片, ,上海

荆银颗粒, ,上海

比拜克胶囊, ,上海

润肠丸, ,上海

河车大造胶囊, ,上海

首乌延寿片, ,上海

八正合剂, ,上海

桑麻口服液, ,上海

野木瓜片, ,上海

香桂活血膏, ,上海

清肾热十味散, ,上海

华佗膏, ,上海

千柏鼻炎片, ,上海

障翳散, ,上海

关节镇痛巴布膏, ,上海

丹郁骨康丸, ,上海

鸡骨草胶囊, ,上海

妇科白凤口服液, ,上海

通迪胶囊, ,上海

伤痛舒, ,上海

姜黄消痤搽剂, ,上海

冰连滴耳剂, ,上海

荔花鼻窦炎片, ,上海

马应龙八宝眼粉, ,上海

辣椒颠茄贴膏, ,上海

山海丹胶囊, ,上海

葡美辛, [口服常释剂型],上海

氯芬黄敏, [口服常释剂型],上海

维生素E, [口服常释剂型],上海

葡萄糖酸锌, [颗粒剂],上海

多维片(6), [口服常释剂型],上海

复方维生素, [注射剂],上海

小诺米星, [注射剂],上海

交沙霉素, [口服常释剂型],上海

复方氨基比林, [注射剂],上海

茚地那韦, [口服常释剂型],上海

醋谷胺, [注射剂],上海

汉防己甲素, [口服常释剂型],上海

葡萄糖酸锌, [口服常释剂型],上海

维D2果糖酸钙, [注射剂],上海

维生素AD, [口服常释剂型],上海

头孢噻吩, [注射剂],上海

多粘菌素, [口服常释剂型],上海

奥沙普嗪, [口服常释剂型],上海

溶菌酶, [口服常释剂型],上海

低分子右旋糖酐氨基酸, [注射剂],上海

厄多司坦, [口服常释剂型],上海

奥拉西坦, [口服常释剂型],上海

核酪, [口服溶液剂],上海

苯丙哌林, [口服常释剂型],上海

三合激素, [注射剂],上海

复方氨基酸(17AA-H), [注射剂],上海

脂肪乳[长链], [注射剂],上海

重组改构人肿瘤坏死因子, [注射剂],上海

氟尿苷, [注射剂],上海

痔疾洗液(痔疾宁), ,上海

黑虎散, ,上海

黄豆苷元, [口服常释剂型],上海

定喘止咳, [口服常释剂型],上海

依普拉酮, [口服常释剂型],上海

复方氨基酸(18AA-Ⅶ), [注射剂],上海

脂肪乳            [中链及长链复合剂], [注射剂],上海

曲吡那敏, [口服常释剂型],上海

重组干扰素γ, [注射剂],上海

榄香烯注射液, ,上海

红灵散, ,上海

补肾强身片, ,上海

云芝糖肽胶囊, ,上海

川贝止咳糖浆, ,上海

贝羚胶囊, ,上海

沙棘颗粒, ,上海

当归补血口服液, ,上海

参芪丸, ,上海

芪骨胶囊, ,上海

复方氨基酸（8－11）, [口服常释剂型],上海

复方甘草酸单铵, [注射剂],上海

常药降压片, [口服常释剂型],上海

复方补骨脂颗粒, ,上海

参贝北瓜膏, ,上海

蛇胆川贝软胶囊, ,上海

牛黄清心丸, ,上海

当归补血胶囊, ,上海

异维A酸红霉素, [凝胶剂],上海

转化糖电解质注射液, [注射剂],上海

葡甘聚糖, [口服常释剂型],上海

西沙必利, [口服常释剂型],上海

愈带丸, ,上海

复方清带灌注液, ,上海

参茜固经颗粒, ,上海

复方党参片, ,上海

癃开颗粒, ,上海

丹参滴注液, ,上海

复方丹参气雾剂, ,上海

滑膜炎胶囊, ,上海

陈香露(白露)片, ,上海

治伤胶囊, ,上海

安络痛片, ,上海

经前平颗粒, ,上海

妇平胶囊, ,上海

沉香曲, ,上海

复方活脑舒胶囊, ,上海

山海丹片, ,上海

元胡止痛软胶囊, ,上海

山麦健脾口服液, ,上海

保儿安颗粒, ,上海
