Hos_Name,Hos_City,Hos_Grade,Hos_Speciality 
郑州市妇幼保健院,河南省-郑州市,二级甲等,
新郑市中医院,河南省-郑州市,二级甲等,
郑州市管城区中医院,河南省-郑州市,二级甲等,
荥阳市中医医院,河南省-郑州市,二级甲等,
郑州仁和老年病医院,河南省-郑州市,二级甲等,
巩义市中医院,河南省-郑州市,二级甲等,
新郑市人民医院,河南省-郑州市,二级甲等,
巩义市中医医院,河南省-郑州市,二级甲等,
新密市红十字中心医院,河南省-郑州市,二级甲等,
郑煤集团总医院,河南省-郑州市,二级甲等,
郑州铁路分局医院,河南省-郑州市,二级甲等,
巩义市人民医院,河南省-郑州市,二级甲等,
中牟县人民医院,河南省-郑州市,二级甲等,
中国长城铝业公司总医院,河南省-郑州市,二级甲等,
郑州市颈肩腰腿痛医院,河南省-郑州市,二级乙等,
中原油田医院第七分院,河南省-郑州市,二级乙等,
中原油田总医院第十分院,河南省-郑州市,二级乙等,
新密市第一人民医院,河南省-郑州市,二级甲等,
郑州煤炭工业（集团）有限责任公司总医院,河南省-郑州市,二级甲等,
黄河中心医院,河南省-郑州市,二级甲等,
中牟县第一人民医院,河南省-郑州市,二级甲等,
荥阳市人民医院,河南省-郑州市,二级甲等,
中牟县妇幼保健院,河南省-郑州市,二级甲等,
郑州市第六人民医院（郑州市传染病医院）,河南省-郑州市,二级乙等,
华仁医院河南省中医研究院附属癫痫病医院,河南省-郑州市,二级乙等,
郑州市第六人民医院郑州市结核病防治所,河南省-郑州市,二级乙等,
武警8680部队医院,河南省-郑州市,二级乙等,
郑州市第一按摩医院,河南省-郑州市,一级甲等,
郑州市第十人民医院（郑州铁路分局郑州铁路医院）,河南省-郑州市,一级甲等,
新郑卷烟厂职工医院,河南省-郑州市,一级甲等,
郑州市第二砂厂职工医院,河南省-郑州市,一级甲等,
新郑市妇幼保健院,河南省-郑州市,一级甲等,
郑州市第五棉纺织厂职工医院,河南省-郑州市,一级甲等,
郑州华康医院骨伤骨病治疗中心,河南省-郑州市,一级甲等,
郑州铁路局郑州医院,河南省-郑州市,一级甲等,
河南省工商银行医院,河南省-郑州市,一级甲等,
登封市第三人民医院,河南省-郑州市,一级甲等,
巩义市妇幼保健院,河南省-郑州市,一级甲等,
新密市新华医院,河南省-郑州市,一级甲等,
郑州铁路医院,河南省-郑州市,一级甲等,
郑州市金水区中医院,河南省-郑州市,一级甲等,
荥阳市妇幼保健院,河南省-郑州市,一级甲等,
郑州市管城回族区人民医院,河南省-郑州市,一级甲等,
郑州东方肿瘤医院,河南省-郑州市,一级甲等,
登封市水利医院,河南省-郑州市,一级甲等,
郑州煤炭工业（集团）有限责任公司米村煤矿职工医院,河南省-郑州市,一级甲等,
中原油田采油四厂医院,河南省-郑州市,一级甲等,
郑州市第二按摩医院,河南省-郑州市,一级甲等,
郑州华山医院,河南省-郑州市,,
郑州东方女子医院,河南省-郑州市,,
河南协和医院,河南省-郑州市,,
河南省眼科研究所,河南省-郑州市,,
郑州市职业病防治所,河南省-郑州市,,
郑州市金水区人民医院,河南省-郑州市,,
郑州市中原区中医院,河南省-郑州市,,
河南省中医药研究院附属医院,河南省-郑州市,,
郑州市精神卫生中心（郑州市精神病医院）,河南省-郑州市,,
郑州市第七人民医院（郑州市心血管病医院）,河南省-郑州市,,
郑州市中医院（河南中医学院第六附属医院）,河南省-郑州市,,
郑州创新中医院,河南省-郑州市,,
河南中医学院第三附属医院（河南省中医学院医院）,河南省-郑州市,,
荥阳市中医院,河南省-郑州市,,
郑州市红十字医院,河南省-郑州市,,
郑州市第二中医院,河南省-郑州市,,
郑州市第八人民医院,河南省-郑州市,,
郑州市管城中医院,河南省-郑州市,,糖尿病科
郑州市口腔医院,河南省-郑州市,,
河南省老干部康复医院,河南省-郑州市,,
河南康复中心医院,河南省-郑州市,,
郑州市管城男性病专科医院,河南省-郑州市,,
郑州市聋儿康复中心,河南省-郑州市,,
郑州市中原区妇幼保健所,河南省-郑州市,,
河南省职业病防治所（河南职业病医院）,河南省-郑州市,,
郑州市邙山区中医院,河南省-郑州市,,
郑州东方医院,河南省-郑州市,,
石油部管道局第三工程公司职工医院,河南省-郑州市,,
河南省肛肠医疗中心,河南省-郑州市,,
郑州市二七工业医院,河南省-郑州市,,
郑州市二七区第二人民医院,河南省-郑州市,,
郑州益康中医院,河南省-郑州市,,
郑州市上街区中医院,河南省-郑州市,,
郑州轻型汽车制造厂职工医院,河南省-郑州市,,
郑州工商银行职工医院,河南省-郑州市,,
河南开普化工股份有限公司职工医院,河南省-郑州市,,
登封市红十字会少林医院,河南省-郑州市,,
郑州铁路分局开封医院,河南省-郑州市,,
河南民族医院,河南省-郑州市,,
郑州市金海皮肤科医院,河南省-郑州市,,
郑州国医堂医院,河南省-郑州市,,
郑州矿务局米村煤矿职工医院,河南省-郑州市,,
郑州航海医院,河南省-郑州市,,
中国抗癌协会郑州分会和平医院,河南省-郑州市,,
新密市妇幼保健院,河南省-郑州市,,
郑州市邙山区人民医院,河南省-郑州市,,
郑州博大泌尿外科医院,河南省-郑州市,,
郑州市二七区人民医院,河南省-郑州市,,
郑州光明医院,河南省-郑州市,,
郑州兴华妇产科医院,河南省-郑州市,,
河南省医学会医院,河南省-郑州市,,
郑州市侨光医院,河南省-郑州市,,
登封市胃肠道疾病研究所怀宇堂医院,河南省-郑州市,,
郑州大学医学院校医院,河南省-郑州市,,
新密市眼科医院,河南省-郑州市,,
郑州大学医院,河南省-郑州市,,
中原石油总医院,河南省-郑州市,,
郑州电缆（集团）股份有限公司医院,河南省-郑州市,,
郑州市管城区人民医院,河南省-郑州市,,
河南五建医院,河南省-郑州市,,
郑州农大校医院,河南省-郑州市,,
巩义市第二人民医院,河南省-郑州市,,
中牟县中医院,河南省-郑州市,,
郑州市市直机关医院,河南省-郑州市,,
登封市妇幼保健院,河南省-郑州市,,
新郑市公疗医院,河南省-郑州市,,
登封市胃肠道疾病研究所附属医院,河南省-郑州市,,
新郑市康复医院,河南省-郑州市,,
河南口岸医院,河南省-郑州市,,
巩义市按摩康复医院,河南省-郑州市,,
郑州市第三棉纺厂职工医院,河南省-郑州市,,
新密市第三人民医院,河南省-郑州市,,
郑州市第三人民医医院,河南省-郑州市,,
郑州市骨髓炎专科医院,河南省-郑州市,,
登封市第二人民医院,河南省-郑州市,,
中原医院,河南省-郑州市,,
郑州市金水区妇幼保健所,河南省-郑州市,,
郑州民生耳鼻喉医院,河南省-郑州市,,
客运公司职工医院,河南省-郑州市,,
郑州新世纪女子医院,河南省-郑州市,,无痛人流、妇科、不孕不育科
郑州安泰医院,河南省-郑州市,,
河南中都皮肤病医院,河南省-郑州市,,皮肤性病科、UVB光疗治疗区、痤疮门诊、银屑病诊区、白癜风诊区、皮炎湿疹诊区、真菌病门诊、过敏原检测区、皮肤激光诊疗区、远程专家会诊区、特需门诊、中西医结合科、中药浴疗区
郑州市第七人民医院郑州市心血管病研究所,河南省-郑州市,,
郑州六棉有限公司职工医院,河南省-郑州市,,
郑州商都妇产医院（商都妇产医院）,河南省-郑州市,,妇产科
郑州华夏白癜风医院（郑州华夏中医白癜风医院）,河南省-郑州市,,白癜风科
中牟县第二人民医院,河南省-郑州市,,
郑州市二七区妇幼保健所,河南省-郑州市,,
郑文友中医肿瘤医院,河南省-郑州市,,
郑州市心血管研究所,河南省-郑州市,,
河南东海肝病医院,河南省-郑州市,,
郑州市大肠肛门病医院,河南省-郑州市,,
郑州市糖尿病医院,河南省-郑州市,,
登封市胃肠病专科,河南省-郑州市,,
郑州市二七人民医院,河南省-郑州市,,
郑州气管炎哮喘医院,河南省-郑州市,,
荥阳市公疗医院,河南省-郑州市,,
登封市中医院,河南省-郑州市,,
郑州市骨髓炎医院,河南省-郑州市,,
河南省嵩岳集团郑州印染厂职工医院,河南省-郑州市,,
河南省军区郑州长城医院,河南省-郑州市,,
中牟县妇幼保健所,河南省-郑州市,,
登封市骨科医院,河南省-郑州市,,
河南防空兵医院,河南省-郑州市,,
郑州二七皮肤病专科医院,河南省-郑州市,,
新密市第二人民医院,河南省-郑州市,,
新郑市妇幼保健所,河南省-郑州市,,
郑州四棉有限公司职工医院,河南省-郑州市,,
郑州市邙山中医肿瘤医院,河南省-郑州市,,
郑州市郑台医院,河南省-郑州市,,
河南省中牟造纸厂职工医院,河南省-郑州市,,
新郑市东海肝病医院,河南省-郑州市,,
登封市妇幼保健院登封市第二人民医院,河南省-郑州市,,
中原石油勘探局井下作业公司医院,河南省-郑州市,,
郑州市二七区颈肩腰腿痛中医院,河南省-郑州市,,
荥阳市公费医疗医院,河南省-郑州市,,
白鸽集团郑州市二砂实业有限公司医院,河南省-郑州市,,
河医大校医院,河南省-郑州市,,
郑州三棉有限公司职工医院,河南省-郑州市,,
新郑市烟厂职工医院,河南省-郑州市,,
郑州市中原中医院,河南省-郑州市,,
郑州民生医院,河南省-郑州市,,
郑州市金水区红十字会医院,河南省-郑州市,,
巩义市阳光医院,河南省-郑州市,,
郑州市上街区康华骨科医院,河南省-郑州市,,
郑州市金水区第二人民医院,河南省-郑州市,,
郑州市管城区妇幼保健所,河南省-郑州市,,
郑州市上街区人民医院,河南省-郑州市,,
郑州蓝雀有限公司职工医院,河南省-郑州市,,
郑州大学第三附属医院河南省妇幼保健院,河南省-郑州市,,
登封市三康医院,河南省-郑州市,,
郑州铝厂职工医院,河南省-郑州市,,
河南赛思口腔医院,河南省-郑州市,,
郑州眼科中心医院,河南省-郑州市,,
郑州市中原医院,河南省-郑州市,,
郑州卷烟厂职工医院,河南省-郑州市,,
郑州市邙山区第二人民医院,河南省-郑州市,,
郑州市精神病防治医院,河南省-郑州市,,
河南风湿病医院,河南省-郑州市,,
郑州市金水中医院,河南省-郑州市,,
郑州市邙山区妇幼保健所,河南省-郑州市,,
河南省银行医院,河南省-郑州市,,
新密市红十字会中风专科医院,河南省-郑州市,,
河南科技大学第一附属医院,河南省-洛阳市,三级甲等,
洛阳市中心医院,河南省-洛阳市,三级甲等,肿瘤生物治疗中心
洛阳市第二人民医院,河南省-洛阳市,三级甲等,
洛阳市第二中医院,河南省-洛阳市,三级甲等,
洛阳市第一人民医院,河南省-洛阳市,二级甲等,
洛阳东方医院（河南科技大学第三附属医院）,河南省-洛阳市,二级甲等,
中牟县第三人民医院,河南省-郑州市,,
郑州铁路中医院分院,河南省-郑州市,,
新郑市第二人民医院,河南省-郑州市,,
河南石油勘采局职工医院,河南省-郑州市,,
洛阳正骨医院,河南省-洛阳市,三级甲等,
洛阳医学高等专科学校附属医院,河南省-洛阳市,三级甲等,
洛阳市第一中医院,河南省-洛阳市,三级甲等,
中国人民解放军一五Ｏ中心医院,河南省-洛阳市,三级甲等,
洛阳市第三人民医院（洛阳铁路中心医院）,河南省-洛阳市,二级甲等,
汝阳县人民医院,河南省-洛阳市,二级甲等,
栾川县人民医院,河南省-洛阳市,二级甲等,
洛阳市第五人民医院（洛阳市精神病院）,河南省-洛阳市,二级甲等,
中信重型机械公司中心医院,河南省-洛阳市,二级甲等,
洛阳市妇女儿童医疗保健中心（洛阳市妇幼保健院）,河南省-洛阳市,二级甲等,
